Source,Target,Weight,Type
10,66,4.0,Undirected
10,86,68.0,Undirected
11,1,30.0,Undirected
11,2,16108.0,Undirected
11,3,20095.0,Undirected
11,4,59636.0,Undirected
11,5,5019.0,Undirected
11,6,18018.0,Undirected
11,7,56507.0,Undirected
11,8,6215.0,Undirected
11,9,43099.0,Undirected
11,10,7193.0,Undirected
11,13,79816.0,Undirected
11,14,139009.0,Undirected
11,15,515270.0,Undirected
11,16,78.0,Undirected
11,17,3391.0,Undirected
11,18,5159.0,Undirected
11,19,15193.0,Undirected
11,21,13712.0,Undirected
11,22,86999.0,Undirected
11,23,44805.0,Undirected
11,25,6049.0,Undirected
11,26,18936.0,Undirected
11,27,99414.0,Undirected
11,28,3213.0,Undirected
11,29,13299.0,Undirected
11,30,62338.0,Undirected
11,31,25455.0,Undirected
11,32,81338.0,Undirected
11,33,49985.0,Undirected
11,34,2917.0,Undirected
11,35,217760.0,Undirected
11,36,298217.0,Undirected
11,37,33050.0,Undirected
11,39,18082.0,Undirected
11,40,8362.0,Undirected
11,42,9812.0,Undirected
11,44,326638.0,Undirected
11,45,48086.0,Undirected
11,48,677.0,Undirected
11,49,5696.0,Undirected
11,51,1094.0,Undirected
11,52,3595.0,Undirected
11,53,175.0,Undirected
11,54,306.0,Undirected
11,55,1256.0,Undirected
11,58,760.0,Undirected
11,59,53.0,Undirected
11,60,3957.0,Undirected
11,62,1651.0,Undirected
11,63,14495.0,Undirected
11,66,733.0,Undirected
11,67,211.0,Undirected
11,68,54452.0,Undirected
11,69,11264.0,Undirected
11,70,12067.0,Undirected
11,71,297.0,Undirected
11,72,91.0,Undirected
11,73,12900.0,Undirected
11,74,934.0,Undirected
11,76,11488.0,Undirected
11,77,80.0,Undirected
11,78,873.0,Undirected
11,79,301.0,Undirected
11,80,126632.0,Undirected
11,82,55163.0,Undirected
11,83,352.0,Undirected
11,84,10035.0,Undirected
11,86,1225.0,Undirected
11,87,12290.0,Undirected
11,88,2635.0,Undirected
11,89,1286.0,Undirected
11,90,1272.0,Undirected
11,91,984.0,Undirected
11,92,39.0,Undirected
11,94,2248.0,Undirected
11,95,37.0,Undirected
11,96,5660.0,Undirected
11,97,6.0,Undirected
11,98,17616.0,Undirected
11,99,30.0,Undirected
11,100,265.0,Undirected
11,102,9003.0,Undirected
11,103,58.0,Undirected
11,104,7.0,Undirected
11,105,4770.0,Undirected
11,108,1812.0,Undirected
11,109,9772.0,Undirected
11,110,365.0,Undirected
11,113,532.0,Undirected
11,115,68.0,Undirected
11,116,431.0,Undirected
11,117,6313.0,Undirected
11,119,1475.0,Undirected
11,120,35.0,Undirected
11,121,9786.0,Undirected
11,125,261.0,Undirected
11,128,100.0,Undirected
11,130,27.0,Undirected
11,133,49.0,Undirected
11,134,1132.0,Undirected
11,138,15.0,Undirected
11,146,5409.0,Undirected
11,148,2437.0,Undirected
11,150,1347.0,Undirected
11,155,57.0,Undirected
11,156,24.0,Undirected
11,157,369.0,Undirected
11,158,1117.0,Undirected
11,168,201.0,Undirected
11,173,158.0,Undirected
11,178,154.0,Undirected
11,182,628.0,Undirected
11,187,218.0,Undirected
11,190,57.0,Undirected
11,193,156.0,Undirected
11,212,2.0,Undirected
11,213,24.0,Undirected
11,112,56.0,Undirected
11,170,14.0,Undirected
12,1,1.0,Undirected
12,2,861.0,Undirected
12,4,1273.0,Undirected
12,6,2609.0,Undirected
12,7,209.0,Undirected
12,8,35.0,Undirected
12,9,80.0,Undirected
12,14,2277.0,Undirected
12,15,28544.0,Undirected
12,17,417.0,Undirected
12,19,147.0,Undirected
12,22,6462.0,Undirected
12,25,10375.0,Undirected
12,26,24.0,Undirected
12,27,3206.0,Undirected
12,28,1869.0,Undirected
12,30,2886.0,Undirected
12,31,146.0,Undirected
12,32,6016.0,Undirected
12,33,45820.0,Undirected
12,34,11.0,Undirected
12,36,178.0,Undirected
12,37,3.0,Undirected
12,40,696.0,Undirected
12,44,5051.0,Undirected
12,45,13881.0,Undirected
12,51,287.0,Undirected
12,52,141.0,Undirected
12,54,290.0,Undirected
12,57,3655.0,Undirected
12,59,154.0,Undirected
12,63,107.0,Undirected
12,67,13917.0,Undirected
12,70,491.0,Undirected
12,71,2188.0,Undirected
12,75,23.0,Undirected
12,76,339.0,Undirected
12,78,4651.0,Undirected
12,80,64.0,Undirected
12,84,2759.0,Undirected
12,87,159.0,Undirected
12,89,7736.0,Undirected
12,91,21148.0,Undirected
12,92,183.0,Undirected
12,100,15.0,Undirected
12,104,1275.0,Undirected
12,109,468.0,Undirected
12,110,306.0,Undirected
12,113,175.0,Undirected
12,115,785.0,Undirected
12,116,90.0,Undirected
12,117,129.0,Undirected
12,119,7472.0,Undirected
12,125,1732.0,Undirected
12,133,107.0,Undirected
12,134,2513.0,Undirected
12,146,14020.0,Undirected
12,150,198.0,Undirected
12,155,4815.0,Undirected
12,157,132.0,Undirected
12,158,4953.0,Undirected
12,168,149.0,Undirected
12,170,3481.0,Undirected
12,173,1468.0,Undirected
12,180,1105.0,Undirected
12,181,3.0,Undirected
12,187,2035.0,Undirected
12,193,354.0,Undirected
12,212,104.0,Undirected
12,213,232.0,Undirected
12,3,137.0,Undirected
12,5,1241.0,Undirected
12,10,69.0,Undirected
12,11,15.0,Undirected
12,16,22.0,Undirected
12,18,3.0,Undirected
12,21,723.0,Undirected
12,23,938.0,Undirected
12,29,56.0,Undirected
12,35,5004.0,Undirected
12,39,7.0,Undirected
12,42,1329.0,Undirected
12,48,60.0,Undirected
12,49,396.0,Undirected
12,55,70.0,Undirected
12,58,28.0,Undirected
12,60,118.0,Undirected
12,62,147.0,Undirected
12,68,348.0,Undirected
12,69,129.0,Undirected
12,73,14.0,Undirected
12,77,44.0,Undirected
12,82,157.0,Undirected
12,83,3.0,Undirected
12,86,242.0,Undirected
12,88,25.0,Undirected
12,90,168.0,Undirected
12,94,1296.0,Undirected
12,96,168.0,Undirected
12,97,52.0,Undirected
12,98,20.0,Undirected
12,102,8.0,Undirected
12,105,47.0,Undirected
12,121,63.0,Undirected
12,128,1.0,Undirected
12,156,12.0,Undirected
12,182,1.0,Undirected
12,148,482.0,Undirected
12,140,25.0,Undirected
13,1,80.0,Undirected
13,2,971.0,Undirected
13,3,232.0,Undirected
13,4,247.0,Undirected
13,6,5231.0,Undirected
13,7,1463.0,Undirected
13,8,686.0,Undirected
13,9,609.0,Undirected
13,10,168.0,Undirected
13,11,12155.0,Undirected
13,14,286.0,Undirected
13,15,11565.0,Undirected
13,18,420.0,Undirected
13,22,2323.0,Undirected
13,23,576.0,Undirected
13,27,5965.0,Undirected
13,29,64.0,Undirected
13,30,38505.0,Undirected
13,31,344.0,Undirected
13,32,37334.0,Undirected
13,33,83.0,Undirected
13,34,757.0,Undirected
13,35,10473.0,Undirected
13,36,35960.0,Undirected
13,37,552.0,Undirected
13,39,392.0,Undirected
13,40,491.0,Undirected
13,42,560.0,Undirected
13,44,5638.0,Undirected
13,45,24016.0,Undirected
13,51,43.0,Undirected
13,52,417.0,Undirected
13,62,113.0,Undirected
13,63,5546.0,Undirected
13,68,3109.0,Undirected
13,69,146.0,Undirected
13,70,8789.0,Undirected
13,72,33.0,Undirected
13,73,2596.0,Undirected
13,74,3.0,Undirected
13,80,9089.0,Undirected
13,83,672.0,Undirected
13,84,1363.0,Undirected
13,86,103.0,Undirected
13,87,3058.0,Undirected
13,88,346.0,Undirected
13,90,70.0,Undirected
13,91,1.0,Undirected
13,98,37869.0,Undirected
13,100,269.0,Undirected
13,102,446.0,Undirected
13,105,283.0,Undirected
13,109,35.0,Undirected
13,116,707.0,Undirected
13,117,508.0,Undirected
13,121,7968.0,Undirected
13,125,9.0,Undirected
13,133,200.0,Undirected
13,5,213.0,Undirected
13,19,19.0,Undirected
13,26,241.0,Undirected
13,49,48.0,Undirected
13,55,61.0,Undirected
13,60,42.0,Undirected
13,82,591.0,Undirected
13,16,363.0,Undirected
13,17,335.0,Undirected
13,21,1127.0,Undirected
13,58,15.0,Undirected
13,66,109.0,Undirected
13,76,298.0,Undirected
13,79,212.0,Undirected
13,95,50.0,Undirected
13,96,395.0,Undirected
13,97,451.0,Undirected
13,108,49.0,Undirected
13,128,2.0,Undirected
13,146,18.0,Undirected
13,158,1.0,Undirected
13,178,38.0,Undirected
13,182,9.0,Undirected
13,212,3.0,Undirected
13,78,1194.0,Undirected
13,134,1.0,Undirected
13,148,1.0,Undirected
14,1,4.0,Undirected
14,2,206300.0,Undirected
14,3,94857.0,Undirected
14,4,1626153.0,Undirected
14,5,58871.0,Undirected
14,6,493973.0,Undirected
14,7,1524332.0,Undirected
14,8,425375.0,Undirected
14,9,930643.0,Undirected
14,10,148727.0,Undirected
14,11,248359.0,Undirected
14,13,94157.0,Undirected
14,15,1961535.0,Undirected
14,16,1166.0,Undirected
14,17,11221.0,Undirected
14,18,14056.0,Undirected
14,19,4617.0,Undirected
14,21,137767.0,Undirected
14,22,1165970.0,Undirected
14,23,840150.0,Undirected
14,25,26905.0,Undirected
14,26,102602.0,Undirected
14,27,1455822.0,Undirected
14,28,7013.0,Undirected
14,29,9378.0,Undirected
14,30,144751.0,Undirected
14,31,76540.0,Undirected
14,32,548329.0,Undirected
14,33,27891.0,Undirected
14,34,791566.0,Undirected
14,35,1233114.0,Undirected
14,36,180408.0,Undirected
14,37,556365.0,Undirected
14,39,57049.0,Undirected
14,40,23316.0,Undirected
14,42,39865.0,Undirected
14,44,2185816.0,Undirected
14,45,2799777.0,Undirected
14,48,15226.0,Undirected
14,49,11033.0,Undirected
14,51,4355.0,Undirected
14,52,14552.0,Undirected
14,53,2933.0,Undirected
14,54,105885.0,Undirected
14,55,7429.0,Undirected
14,57,17483.0,Undirected
14,58,1288.0,Undirected
14,59,166848.0,Undirected
14,60,13107.0,Undirected
14,62,28120.0,Undirected
14,63,71726.0,Undirected
14,66,1933.0,Undirected
14,67,3143.0,Undirected
14,68,149541.0,Undirected
14,69,37816.0,Undirected
14,70,60329.0,Undirected
14,71,3976.0,Undirected
14,72,461.0,Undirected
14,73,67932.0,Undirected
14,74,104545.0,Undirected
14,75,12.0,Undirected
14,76,66584.0,Undirected
14,77,661.0,Undirected
14,78,590867.0,Undirected
14,79,188.0,Undirected
14,80,185419.0,Undirected
14,82,369454.0,Undirected
14,83,3961.0,Undirected
14,84,37518.0,Undirected
14,86,4254.0,Undirected
14,87,16280.0,Undirected
14,88,20142.0,Undirected
14,89,6432.0,Undirected
14,90,2783.0,Undirected
14,91,84239.0,Undirected
14,92,1040.0,Undirected
14,94,6606.0,Undirected
14,95,455.0,Undirected
14,96,8326.0,Undirected
14,97,859.0,Undirected
14,98,33191.0,Undirected
14,100,2545.0,Undirected
14,102,5383.0,Undirected
14,103,2988.0,Undirected
14,104,4122.0,Undirected
14,105,30932.0,Undirected
14,108,3297.0,Undirected
14,109,35037.0,Undirected
14,110,1939.0,Undirected
14,112,4246.0,Undirected
14,113,1237.0,Undirected
14,115,2.0,Undirected
14,116,6417.0,Undirected
14,117,15117.0,Undirected
14,118,1370.0,Undirected
14,119,16463.0,Undirected
14,120,136.0,Undirected
14,121,72102.0,Undirected
14,125,4203.0,Undirected
14,127,961.0,Undirected
14,128,6854.0,Undirected
14,130,4149.0,Undirected
14,133,1561.0,Undirected
14,134,8289.0,Undirected
14,136,53.0,Undirected
14,138,1234.0,Undirected
14,139,1372.0,Undirected
14,146,4593.0,Undirected
14,148,10600.0,Undirected
14,150,42432.0,Undirected
14,155,407.0,Undirected
14,156,35298.0,Undirected
14,157,9722.0,Undirected
14,158,18406.0,Undirected
14,159,1219.0,Undirected
14,166,821.0,Undirected
14,168,45.0,Undirected
14,170,20370.0,Undirected
14,173,8757.0,Undirected
14,178,1454.0,Undirected
14,180,10525.0,Undirected
14,181,259.0,Undirected
14,182,19601.0,Undirected
14,187,124859.0,Undirected
14,193,82.0,Undirected
14,212,1646.0,Undirected
14,213,79958.0,Undirected
14,14,3.0,Undirected
14,99,130.0,Undirected
14,140,19587.0,Undirected
15,1,97.0,Undirected
15,2,45077.0,Undirected
15,3,835694.0,Undirected
15,4,646554.0,Undirected
15,5,81064.0,Undirected
15,6,67975.0,Undirected
15,7,96353.0,Undirected
15,8,27929.0,Undirected
15,9,36824.0,Undirected
15,10,30368.0,Undirected
15,11,525526.0,Undirected
15,13,95690.0,Undirected
15,14,1011310.0,Undirected
15,16,2725.0,Undirected
15,17,5921.0,Undirected
15,18,7284.0,Undirected
15,19,53686.0,Undirected
15,21,58629.0,Undirected
15,22,572265.0,Undirected
15,23,57923.0,Undirected
15,25,11976.0,Undirected
15,26,6148.0,Undirected
15,27,1327219.0,Undirected
15,28,697.0,Undirected
15,29,11540.0,Undirected
15,30,584025.0,Undirected
15,31,35147.0,Undirected
15,32,367360.0,Undirected
15,33,151247.0,Undirected
15,34,10894.0,Undirected
15,35,408979.0,Undirected
15,36,269657.0,Undirected
15,37,474930.0,Undirected
15,39,17509.0,Undirected
15,40,93025.0,Undirected
15,42,54780.0,Undirected
15,44,601455.0,Undirected
15,45,475188.0,Undirected
15,48,3152.0,Undirected
15,49,7593.0,Undirected
15,51,12764.0,Undirected
15,52,31477.0,Undirected
15,53,7.0,Undirected
15,54,6423.0,Undirected
15,55,4150.0,Undirected
15,57,4924.0,Undirected
15,58,1590.0,Undirected
15,59,2442.0,Undirected
15,60,45900.0,Undirected
15,62,9195.0,Undirected
15,63,252380.0,Undirected
15,66,7890.0,Undirected
15,67,2090.0,Undirected
15,68,111398.0,Undirected
15,69,122252.0,Undirected
15,70,44752.0,Undirected
15,71,13890.0,Undirected
15,72,941.0,Undirected
15,73,52442.0,Undirected
15,74,69576.0,Undirected
15,76,16197.0,Undirected
15,77,553.0,Undirected
15,78,38429.0,Undirected
15,79,209.0,Undirected
15,80,142655.0,Undirected
15,82,98104.0,Undirected
15,83,3716.0,Undirected
15,84,79631.0,Undirected
15,86,19053.0,Undirected
15,87,187679.0,Undirected
15,88,48757.0,Undirected
15,89,7381.0,Undirected
15,90,7118.0,Undirected
15,91,3868.0,Undirected
15,92,7928.0,Undirected
15,94,5561.0,Undirected
15,95,383.0,Undirected
15,96,7024.0,Undirected
15,97,5868.0,Undirected
15,98,43085.0,Undirected
15,99,9.0,Undirected
15,100,2129.0,Undirected
15,102,6243.0,Undirected
15,103,406.0,Undirected
15,105,8540.0,Undirected
15,108,2499.0,Undirected
15,109,150547.0,Undirected
15,110,4549.0,Undirected
15,112,1378.0,Undirected
15,113,34389.0,Undirected
15,115,256.0,Undirected
15,116,1172.0,Undirected
15,117,40044.0,Undirected
15,119,3474.0,Undirected
15,120,28.0,Undirected
15,121,38541.0,Undirected
15,125,27222.0,Undirected
15,127,90.0,Undirected
15,128,237.0,Undirected
15,130,203.0,Undirected
15,133,5759.0,Undirected
15,134,1035.0,Undirected
15,139,281.0,Undirected
15,146,2864.0,Undirected
15,148,5103.0,Undirected
15,150,817.0,Undirected
15,155,287.0,Undirected
15,156,1339.0,Undirected
15,157,81.0,Undirected
15,158,8712.0,Undirected
15,159,682.0,Undirected
15,168,8439.0,Undirected
15,170,2991.0,Undirected
15,173,2548.0,Undirected
15,178,38.0,Undirected
15,180,577.0,Undirected
15,182,249.0,Undirected
15,187,1364.0,Undirected
15,193,1061.0,Undirected
15,212,1076.0,Undirected
15,213,465.0,Undirected
15,104,25.0,Undirected
15,118,276.0,Undirected
15,136,13.0,Undirected
15,181,604.0,Undirected
15,140,1232.0,Undirected
15,75,9956.0,Undirected
16,1,11.0,Undirected
16,5,786.0,Undirected
16,6,5911.0,Undirected
16,15,9398.0,Undirected
16,45,80724.0,Undirected
16,55,16266.0,Undirected
16,58,16302.0,Undirected
16,66,587.0,Undirected
16,76,139813.0,Undirected
16,79,19468.0,Undirected
16,95,280.0,Undirected
16,97,74523.0,Undirected
16,103,80.0,Undirected
16,105,146.0,Undirected
16,112,541.0,Undirected
16,115,1.0,Undirected
16,120,866.0,Undirected
16,127,28.0,Undirected
16,128,94.0,Undirected
16,130,1332.0,Undirected
16,136,1868.0,Undirected
16,178,8.0,Undirected
16,2,355.0,Undirected
16,4,156.0,Undirected
16,7,149.0,Undirected
16,8,16.0,Undirected
16,9,91.0,Undirected
16,10,42.0,Undirected
16,11,83.0,Undirected
16,14,80.0,Undirected
16,22,9073.0,Undirected
16,23,1995.0,Undirected
16,27,33916.0,Undirected
16,29,81.0,Undirected
16,30,3.0,Undirected
16,31,80.0,Undirected
16,32,314.0,Undirected
16,34,762.0,Undirected
16,35,1676.0,Undirected
16,37,298.0,Undirected
16,39,10.0,Undirected
16,40,263.0,Undirected
16,42,38.0,Undirected
16,44,5340.0,Undirected
16,51,12.0,Undirected
16,60,135.0,Undirected
16,63,40.0,Undirected
16,67,10.0,Undirected
16,68,1.0,Undirected
16,69,12.0,Undirected
16,70,37.0,Undirected
16,71,79.0,Undirected
16,77,1.0,Undirected
16,80,27.0,Undirected
16,82,3.0,Undirected
16,83,1.0,Undirected
16,86,8.0,Undirected
16,92,8.0,Undirected
16,96,16609.0,Undirected
16,102,4.0,Undirected
16,109,9.0,Undirected
16,113,7.0,Undirected
16,117,37.0,Undirected
16,134,12.0,Undirected
16,158,4.0,Undirected
16,18,3.0,Undirected
16,25,9.0,Undirected
16,26,18.0,Undirected
16,108,26463.0,Undirected
16,94,7043.0,Undirected
16,49,1367.0,Undirected
17,1,6271.0,Undirected
17,2,26389.0,Undirected
17,3,1633.0,Undirected
17,4,60381.0,Undirected
17,5,9984.0,Undirected
17,6,22159.0,Undirected
17,7,56027.0,Undirected
17,8,7846.0,Undirected
17,9,35551.0,Undirected
17,10,12630.0,Undirected
17,11,5989.0,Undirected
17,13,362.0,Undirected
17,14,16824.0,Undirected
17,15,93514.0,Undirected
17,16,675.0,Undirected
17,18,51200.0,Undirected
17,19,19818.0,Undirected
17,21,4843.0,Undirected
17,22,36771.0,Undirected
17,23,59730.0,Undirected
17,25,25573.0,Undirected
17,26,385582.0,Undirected
17,27,42173.0,Undirected
17,28,17643.0,Undirected
17,29,109868.0,Undirected
17,30,4041.0,Undirected
17,31,22590.0,Undirected
17,32,22264.0,Undirected
17,33,148901.0,Undirected
17,34,9695.0,Undirected
17,35,13238.0,Undirected
17,36,1564.0,Undirected
17,37,5361.0,Undirected
17,39,14163.0,Undirected
17,40,7505.0,Undirected
17,42,2917.0,Undirected
17,44,47381.0,Undirected
17,45,444899.0,Undirected
17,48,44.0,Undirected
17,49,3274.0,Undirected
17,51,133.0,Undirected
17,52,1434.0,Undirected
17,54,228.0,Undirected
17,55,1371.0,Undirected
17,57,5434.0,Undirected
17,58,1078.0,Undirected
17,59,4679.0,Undirected
17,60,236.0,Undirected
17,62,89.0,Undirected
17,63,4568.0,Undirected
17,66,690.0,Undirected
17,67,2035.0,Undirected
17,68,512.0,Undirected
17,69,973.0,Undirected
17,70,3574.0,Undirected
17,71,3351.0,Undirected
17,72,107.0,Undirected
17,73,390.0,Undirected
17,74,9.0,Undirected
17,75,315.0,Undirected
17,76,12644.0,Undirected
17,77,7.0,Undirected
17,78,473.0,Undirected
17,79,181.0,Undirected
17,80,1219.0,Undirected
17,82,1403.0,Undirected
17,83,117.0,Undirected
17,84,7098.0,Undirected
17,86,451.0,Undirected
17,87,281.0,Undirected
17,88,539.0,Undirected
17,90,119.0,Undirected
17,92,653.0,Undirected
17,94,237.0,Undirected
17,95,134.0,Undirected
17,96,2189.0,Undirected
17,97,17.0,Undirected
17,98,7.0,Undirected
17,99,359.0,Undirected
17,100,2.0,Undirected
17,102,109.0,Undirected
17,103,101.0,Undirected
17,104,22.0,Undirected
17,105,4364.0,Undirected
17,108,1775.0,Undirected
17,109,15473.0,Undirected
17,110,23571.0,Undirected
17,112,178.0,Undirected
17,113,694.0,Undirected
17,115,82.0,Undirected
17,116,10796.0,Undirected
17,117,2478.0,Undirected
17,118,55.0,Undirected
17,119,7972.0,Undirected
17,120,113.0,Undirected
17,121,260.0,Undirected
17,125,31539.0,Undirected
17,128,66.0,Undirected
17,130,6.0,Undirected
17,133,4930.0,Undirected
17,134,13822.0,Undirected
17,136,6.0,Undirected
17,138,174.0,Undirected
17,139,171.0,Undirected
17,146,45616.0,Undirected
17,148,119.0,Undirected
17,150,8510.0,Undirected
17,155,52299.0,Undirected
17,156,10.0,Undirected
17,158,11344.0,Undirected
17,168,121.0,Undirected
17,170,119.0,Undirected
17,173,76.0,Undirected
17,178,6.0,Undirected
17,180,543.0,Undirected
17,181,51.0,Undirected
17,182,12.0,Undirected
17,187,6978.0,Undirected
17,190,6816.0,Undirected
17,193,6.0,Undirected
17,212,3691.0,Undirected
17,89,31247.0,Undirected
17,91,20409.0,Undirected
17,157,119.0,Undirected
17,213,15.0,Undirected
18,1,467.0,Undirected
18,2,47478.0,Undirected
18,3,1363.0,Undirected
18,4,25803.0,Undirected
18,5,462198.0,Undirected
18,6,214068.0,Undirected
18,7,3833930.0,Undirected
18,8,394928.0,Undirected
18,9,3306769.0,Undirected
18,10,132085.0,Undirected
18,13,9209.0,Undirected
18,14,259762.0,Undirected
18,15,721616.0,Undirected
18,17,3056447.0,Undirected
18,18,116.0,Undirected
18,21,2897.0,Undirected
18,22,633495.0,Undirected
18,23,1289968.0,Undirected
18,25,193.0,Undirected
18,26,1150924.0,Undirected
18,27,633482.0,Undirected
18,28,90130.0,Undirected
18,29,44973.0,Undirected
18,30,57940.0,Undirected
18,31,395724.0,Undirected
18,32,329781.0,Undirected
18,33,68151.0,Undirected
18,34,253681.0,Undirected
18,35,508520.0,Undirected
18,36,9604.0,Undirected
18,37,4150.0,Undirected
18,39,83762.0,Undirected
18,42,109344.0,Undirected
18,44,185106.0,Undirected
18,45,1904979.0,Undirected
18,48,196.0,Undirected
18,49,77504.0,Undirected
18,51,383.0,Undirected
18,52,3161.0,Undirected
18,54,6402.0,Undirected
18,55,6064.0,Undirected
18,59,72334.0,Undirected
18,60,28.0,Undirected
18,62,61.0,Undirected
18,63,19619.0,Undirected
18,66,8902.0,Undirected
18,71,250004.0,Undirected
18,75,593.0,Undirected
18,76,92998.0,Undirected
18,77,2.0,Undirected
18,79,1.0,Undirected
18,80,224.0,Undirected
18,83,321.0,Undirected
18,86,14281.0,Undirected
18,88,39787.0,Undirected
18,89,8221.0,Undirected
18,90,265.0,Undirected
18,92,95518.0,Undirected
18,96,20350.0,Undirected
18,99,681.0,Undirected
18,102,3.0,Undirected
18,104,280.0,Undirected
18,105,9000.0,Undirected
18,109,227264.0,Undirected
18,110,6339.0,Undirected
18,112,859.0,Undirected
18,113,85932.0,Undirected
18,116,29.0,Undirected
18,120,5.0,Undirected
18,121,8.0,Undirected
18,128,13.0,Undirected
18,130,417.0,Undirected
18,133,3911.0,Undirected
18,134,389.0,Undirected
18,139,1161.0,Undirected
18,140,148.0,Undirected
18,146,19375.0,Undirected
18,148,571.0,Undirected
18,150,2338.0,Undirected
18,156,86.0,Undirected
18,157,386.0,Undirected
18,158,1157.0,Undirected
18,165,30.0,Undirected
18,166,66.0,Undirected
18,168,109.0,Undirected
18,170,4.0,Undirected
18,173,22.0,Undirected
18,180,2358.0,Undirected
18,182,114.0,Undirected
18,187,3534.0,Undirected
18,193,2.0,Undirected
18,212,194.0,Undirected
18,213,43.0,Undirected
18,11,36920.0,Undirected
18,19,7895.0,Undirected
18,40,291373.0,Undirected
18,67,12456.0,Undirected
18,68,43024.0,Undirected
18,69,16293.0,Undirected
18,70,13693.0,Undirected
18,73,861.0,Undirected
18,78,9756.0,Undirected
18,82,12142.0,Undirected
18,84,51475.0,Undirected
18,87,7525.0,Undirected
18,91,30999.0,Undirected
18,94,15808.0,Undirected
18,117,25439.0,Undirected
18,125,21185.0,Undirected
18,155,46043.0,Undirected
18,57,4296.0,Undirected
18,72,78.0,Undirected
18,100,77.0,Undirected
18,103,309.0,Undirected
18,108,7430.0,Undirected
18,115,890.0,Undirected
18,118,1144.0,Undirected
18,119,14768.0,Undirected
18,98,78.0,Undirected
19,1,37999.0,Undirected
19,2,180.0,Undirected
